Group,Matrix ID,Name,RCM Bandwidth,Directional Mean Bias,Signed Frobenius Ratio,Gershgorin Discs,Strictly Diagonally Dominant Row Fraction,Brauer Mean Product,Brauer Max Product,Brauer Min Product,Brauer Max Center Distance,Brauer Mean Center Distance,Fiedler Value,Brauer Mean Product (Top)
Rajat,1193,rajat09,644,inf,inf,"[[-92.0,92.0]]",0,21.39846362232768,8464,3,91,0.7740426055904446,0.000402883,21.39846362232768
Rajat,1194,rajat10,704,inf,inf,"[[-102.0,102.0]]",0,21.412477072669088,10404,3,101,0.7735662264107503,0.00032662,21.412477072669088
Rajat,1195,rajat11,72,7.044385399520996,5.788951413796141,"[[-15.0011,15.0011]]",0,1.5525637345801264,225.0319211,2.7392904000000008e-05,14.99593,1.441948302255639,7.527015217943683e-06,41.04210526315789
Rajat,1196,rajat12,3652,3.8019101144175473,3.330922000744443,"[[-1925.8955,1925.8955]]",0,1887.3420832970369,3709073.422995176,0.06265034,1923.0357900000515,351.20226160454496,0.00152584,2543.0119363395224
Rajat,1197,rajat13,10420,-0.149103213,-7.572340355,"[[-407175.6031,407175.6031]]",0,107765599.17459692,165791971711.80203,12.287377945856004,407174.6030890109,123392.04432812678,0.1653491873294967,10556.978774455518
Rajat,1198,rajat14,335,4.051878420297606,1.240525628690749,"[[-108204.4632,108204.4632]]",0,41752748.18384023,11708205862.89242,1.0089941331690002,98090.68635,15014.045539549836,0.4926115543110888,531.2949152542373
Rajat,1346,rajat19,827,2.2221298839138632,1.225319025685389,"[[-91.726,91.726]]",0,25.63763312421741,8046.756896280479,1e-18,91.72599014355023,17.731273329623743,0,269.70613679372804
Rajat,1376,rajat27,10542,29.02853370865017,5.357159002654655,"[[-890801.9539,890801.9539]]",0,27491751.56062246,793528119491.0515,1e-18,890801.9531452317,15799.26000704085,1.6474523467717118e-11,842.8021735334299
GHS_indef,1234,dtoc,7,-0.749924985,-1.000100035,"[[-2.0004,2.0004]]",0,3.4290855084559544,4.00120008,0.00020004,2.0002,0.2860000571657234,7.826584432629735e-17,9.570285256959927
GHS_indef,1243,ncvxqp9,7916,1036851.0954469471,13502207467.963127,"[[-127050408122.496,127050408122.496]]",0,5.465239870037341e+17,1.614180620409281e+22,0.005543958,127050408116.49603,8985046.606,0,15.52877498149519
GHS_indef,1247,stokes64,767,2.397399194526664,2.810473913516716,"[[-5.3958,5.3958]]",0,15.24322523316014,29.11501736111113,0.1686197916666664,5.270833333333335,2.485865337465663,0.001574736,135.4246682948427
GHS_indef,1248,stokes64s,767,1.583176535694521,1.4566698512206304,"[[-68.9334,68.9334]]",0,169.25744100916955,4751.810087390459,0.027852339,68.73545001146256,7.256136259414712,0.002909806,135.4246682948427
GHS_indef,1249,tuma1,1006,1.0016560604344311,1.052033129010918,"[[-7.7571,7.7571]]",0,7.908880538097288,60.172026385969005,1.1676909570062497,5.757063,1.001986229571194,0.000863979,18.38887876025524
GHS_indef,1250,tuma2,708,-0.993594209,1.042480009178386,"[[-7.7571,7.7571]]",0,7.599367747332659,60.172026385969005,1.1927075284322497,5.757063,1.0011346911159729,0.000852554,18.365198014787804
GHS_indef,1303,linverse,8,6.361810505047101,4.690482132445248,"[[-22.3586,22.3586]]",0,177.5234600253591,499.90681488286833,0.005433466,18.007927562721697,6.014050335571643,2.835824346797877e-08,65.98665305229378
GHS_indef,1426,cvxqp3,10508,inf,inf,"[[-105017.0,105017.0]]",0,1648974493.2843895,11028570289,90,105011,29430.472382178457,0.8349978899728154,79.80136914806631
GHS_indef,1427,qpband,4,-0.9286,1.856162708385232,"[[-3.2,3.2]]",0,4.87692,10.240000000000002,1.2100000000000002,1.9,0.7777511111111111,3.6446811280815843e-16,5.333333333333333
HB,160,gre_1107,222,inf,inf,"[[-1.6363,1.6363]]",0,1.0106395900283094,1.636342726,0.3635772750999999,0.6363101787999998,0.076809219,0.005265454,29.26394774
HB,161,gre_115,67,inf,inf,"[[-1.4603,1.4603]]",0,0.9981896179433152,1.460317222,0.3809519167475663,0.61904694,0.1784110533072978,0.025862941,16.776722090261284
HB,162,gre_185,55,inf,inf,"[[-1.5584,1.5584]]",0,1.0044152021615385,1.5585179220000005,0.441597663,0.55849,0.091276738,0.015659522,29.414358974358976
HB,163,gre_216a,72,inf,inf,"[[-1.25,1.25]]",0,1.0030788177339902,1.25,0.75,0.25,0.020320197,0.018973309,14.642857142857142
HB,164,gre_216b,72,inf,inf,"[[-1.9709,1.9709]]",0,1.0072763442636747,1.970986157,0.029127786,0.970902,0.2943548990147783,0.001092927,14.642857142857142
HB,165,gre_343,63,inf,inf,"[[-1.25,1.25]]",0,1.002290076335878,1.25,0.75,0.25,0.015267176,0.014316909,14.98473282442748
HB,166,gre_512,122,inf,inf,"[[-1.25,1.25]]",0,1.0017712550607287,1.25,0.75,0.25,0.011892713,0.011181197,15.211538461538462
HB,167,hor_131,199,1.2308412550864516,1.3623789669740838,"[[-0.9018,0.9018]]",0,0.039132246,0.8132209823576512,2.726071295412169e-06,0.8113482172681773,0.1088932714735718,0.000256008,128.50215208034433
HB,168,ibm32,29,inf,inf,"[[-8.0,8.0]]",0,19.55555555555556,48,6,6,1.5555555555555556,0.5216903748458144,19.55555555555556
Pajek,1487,GD95_c,48,inf,inf,"[[-15.0,15.0]]",0,35.80487804878049,210,4,13,3.372822299651568,0.055920884,35.80487804878049
Pajek,1492,GD97_a,59,inf,inf,"[[-4.0,4.0]]",0,15.710843373493976,16,12,1,0.072289157,0.3470316565236867,15.710843373493976
Pajek,1497,GD98_c,64,inf,inf,"[[-3.0,3.0]]",0,9,9,9,0,0,0.1442274933640115,9
Pajek,1498,GD99_b,45,inf,inf,"[[-4.0,4.0]]",0,15.817460317460318,16,9,1,0.031746032,0.3961245283903237,15.634920634920634
Pajek,1506,Journals,222,inf,inf,"[[-132913.0,132913.0]]",0,223923983.16771623,17665865569,1369,132876,23906.47944978456,30.23474639753705,10447.75207
Pajek,1524,Stranke94,16,-0.836849676,-1.474049916,"[[-1658.0,1658.0]]",0,1682663.2444444443,2730726,906174,785,297.9111111111111,699.5934531939442,81
Pajek,1526,Tina_AskCog,12,inf,inf,"[[-7.0,7.0]]",0,17.02777777777778,49,3,5,2.555555555555556,0.5057916286482962,17.02777777777778
Pajek,1528,Tina_DisCog,9,inf,inf,"[[-8.0,8.0]]",0,26.70833333333333,64,4,6,2.4166666666666665,0.6600729727693821,26.70833333333333
GHS_indef,1239,laser,8,-0.857142857,2.9154759475369825,"[[-5.0,5.0]]",0,6.332296299405703,25,0.3333333341666666,2.999999999,1.3338518516302222,1.095160606238746e-06,10.215111111111112
GHS_indef,1245,sit100,770,1.291715832711836,1.0539274015575009,"[[-5.0,5.0]]",0,9.469406134443709,21.08381615,4.000333333,2.99986,1.1884446241322868,0.00196804,41.91249221898241
HB,74,bcsstm24,1,inf,inf,"[[-1015347.1271,1015347.1271]]",0,11030339156.866009,1030929788544.7456,3.1550369188579813e-15,0,0,0,1
HB,73,bcsstm23,1,inf,inf,"[[-8270347.7171,8270347.7171]]",0,443443355012.6202,68398651361741.18,7.642155505008584e-05,0,0,0,1
HB,52,bcsstk30,7614,inf,inf,"[[-219.0,219.0]]",0,7323.184693,47961,16,184,34.55331951385178,0.019500251,7323.184693
Schenk_IBMNA,1572,c-53,23790,-0.627126776,8.510334013673337,"[[-5362.887,5362.887]]",0,16558.90991570896,28760557.42,1.00000002,5361.724253677717,953.6277149669216,0,15975.535322789105
Schenk_IBMNA,1573,c-54,26864,605.5517059079696,214325.5631336551,"[[-182553400.0363,182553400.0363]]",0,86495822818.41992,3.3325743864811224e+16,1.00000002,182553397.4721813,37254.40373610178,0,5601.779145411633
Schenk_IBMNA,1574,c-56,35726,3.0911655099396884,473.0551031387504,"[[-120696.0455,120696.0455]]",0,237901.2775,14567535387.854252,1.00000002,120695.0066693468,259.4757341318917,0,4257.222364822218
Schenk_IBMNA,1575,c-57,30932,-0.964059562,91.77217864774497,"[[-84608.8778,84608.8778]]",0,82227.44123454731,7158662210.432746,1.00000002,84603.11010933717,5182.634863541409,9.80538892268734e-16,46421.85339375714
GHS_indef,1220,c-55,31370,1.366716841075034,151.2422278391128,"[[-94045.6845,94045.6845]]",0,27276.49749371563,8844590765.904562,1.00000002,94044.62259454648,110.1980026,8.956458621631191e-16,3784.173216011897
GHS_indef,1221,c-58,35599,-0.635971571,86.78300233738322,"[[-54217.5291,54217.5291]]",0,9680.016169601278,2939540462.320172,1.00000002,54216.52910562311,196.8000401689898,0,15589.685554817564
GHS_indef,1309,spmsrtls,7,-0.507456564,-1.770336598,"[[-18.401,18.401]]",0,54.13603129633024,338.59682763959523,0.1085439796432155,12.26981577952383,2.0139045933441966,4.800106839729346e-08,59.25631993459363
GHS_indef,1240,mario001,711,1.1497921257854191,1.0724390061333642,"[[-3.7966,3.7966]]",0,8.008727138072091,14.414037160673288,1,1.8145206000000005,0.2335689444451799,2.818925648462313e-18,36.21670277972984
HB,53,bcsstk31,2824,inf,inf,"[[-189.0,189.0]]",0,1752.5121870704306,35721,4,185,10.61448634519932,2.690461243549936e-15,1752.5121870704306
GHS_indef,1425,bloweybq,19993,-0.750089601,17.712855683473425,"[[-5000.75,5000.75]]",0,568.3335579211584,25007500.56,10.5625,4997.5,0.8003360067201344,1.5723729445398654e-06,24.995479909598192
HB,235,psmigr_1,5880,inf,inf,"[[-3262884.0,3262884.0]]",0,7017330876.206757,1.01939E+13,42884,3262663,163222.85720597982,13.999793142737197,167800.62171367553
HB,236,psmigr_2,5851,inf,inf,"[[-1.0,1.0]]",0,0.9999990132472928,1.0000243916831175,0.9999568885343884,4.266532999952499e-05,9.080431754774376e-06,0.082137883,167467.471
HB,237,psmigr_3,5880,inf,inf,"[[-1.0012,1.0012]]",0,0.9999710331055296,1.0011559367037268,0.9968103252859436,0.003189452,0.000444244,0.036918726,167800.62171367553
HB,1174,cegb2919,1265,inf,inf,"[[-267.0,267.0]]",0.020554985,16023.465530271224,71289,1296,207,40.72818876479973,0,16023.465530271224
GHS_indef,1235,exdata_1,5996,-5.96E-08,-77823.34309,"[[-369565725.2773,369565725.2773]]",0,5.47874E+12,1.3657882529976656e+17,4.000000043287114,369565723.2773403,92206.20369579442,0.5226251627759345,2242591.275
Rajat,1316,rajat15,37279,9.341153541275428,14.598125673344285,"[[-652456.5222,652456.5222]]",0,4493512.031237562,425699513398.9556,0.001488132,652255.5222288419,2540.0140941825307,0.000796768,2876.206669477177
GHS_indef,1237,helm3d01,5093,1.7729136587967946,-1.383436057,"[[-1.3075,1.3075]]",0,0.2347705236197385,1.7096591884017556,0.018541834,0.994763677,0.1812523322948851,0.000804858,258.93254661052555
SNAP,2320,as-735,7569,inf,inf,"[[-1459.0,1459.0]]",0.16096423,2810.414327275475,2128681,2,1458,300.6686817546379,0,2810.414327275475
SNAP,2322,as-caida,31968,inf,inf,"[[-7882.0,7882.0]]",0.1562828643360209,28561.045859013502,16457616,4,7879,1085.2290890017048,0,7901.665480227047
SNAP,2296,ca-CondMat,19676,inf,inf,"[[-280.0,280.0]]",0,591.9417875636582,78400,1,278,20.37471648,0,591.9417875636582
SNAP,2297,ca-GrQc,2883,inf,inf,"[[-81.0,81.0]]",0,467.9269496204279,6399,1,79,8.020220841959972,0,467.9269496204279
SNAP,2288,wiki-Vote,5082,inf,inf,"[[-893.0,893.0]]",0.4883090273592865,10568.79217660504,408101,1,892,120.42559962966178,0,10568.79217660504
SNAP,2298,ca-HepPh,10278,inf,inf,"[[-491.0,491.0]]",0,26894.48545209063,238626,1,489,63.34182523944138,0,26894.48545209063
SNAP,2299,ca-HepTh,6300,inf,inf,"[[-65.0,65.0]]",0,189.6381443497335,3240,1,63,9.125204440938216,0,189.6381443497335
SNAP,2308,p2p-Gnutella04,7373,inf,inf,"[[-100.0,100.0]]",0.2742439562459784,88.40256038405761,6500,1,99,7.306896034405161,1.3552527156068804e-20,88.40256038405761
SNAP,2309,p2p-Gnutella05,6243,inf,inf,"[[-79.0,79.0]]",0.2890572009947999,109.60212318226075,4355,1,75,9.657338484248877,1.3552527156068804e-20,109.60212318226075
SNAP,2310,p2p-Gnutella06,6560,inf,inf,"[[-113.0,113.0]]",0.2900653894688539,101.5253291038858,6667,1,112,8.723933386201427,0,101.5253291038858
SNAP,2311,p2p-Gnutella08,4695,inf,inf,"[[-91.0,91.0]]",0.3107443262974131,159.43317129518218,3552,1,85,15.487028926216489,0,159.43317129518218
SNAP,2312,p2p-Gnutella09,5540,inf,inf,"[[-92.0,92.0]]",0.316428395,150.04839887748437,4345,1,91,14.613923807327106,0,150.04839887748437
SNAP,2313,p2p-Gnutella24,19527,inf,inf,"[[-355.0,355.0]]",0.3635078060185534,67.06529088711774,3550,1,347,8.259266624852758,6.776263578034403e-20,67.06529088711774
SNAP,2314,p2p-Gnutella25,16046,inf,inf,"[[-64.0,64.0]]",0.3702781328514127,45.87311946,1728,1,63,6.304176949090577,0,45.87311946
SNAP,2315,p2p-Gnutella30,26412,inf,inf,"[[-54.0,54.0]]",0.3706041110081238,52.91477221266189,1760,1,53,6.565256770220088,0,52.91477221266189
SNAP,2323,Oregon-1,12860,inf,inf,"[[-2389.0,2389.0]]",0.027671424,5530.973941646375,3186926,2,2388,513.0752274766115,0,5530.973941646375
SNAP,2324,Oregon-2,15749,inf,inf,"[[-2432.0,2432.0]]",0.029222429,6819.5252978918425,3275904,2,2431,409.1128628169875,0,6819.5252978918425
Pajek,1456,California,3066,inf,inf,"[[-199.0,199.0]]",0.6313120860927153,301.98687306501546,27716,1,198,31.78154799,0,301.98687306501546
Pajek,1463,EPA,2030,inf,inf,"[[-175.0,175.0]]",0.4709765297569153,226.77891801450085,21700,1,174,44.50239821528165,1.3552527156068805e-19,226.77891801450085
Pajek,1464,Erdos02,9605,inf,inf,"[[-507.0,507.0]]",0.2010971560560127,700.6091831916902,31941,2,506,52.815627950897074,1.3552527156068804e-20,700.6091831916902
Pajek,1465,Erdos971,373,inf,inf,"[[-41.0,41.0]]",0.082627119,205.53424657534248,1640,1,40,10.17351598173516,1.3552527156068804e-20,205.53424657534248
Pajek,1466,Erdos972,4193,inf,inf,"[[-61.0,61.0]]",0.1346574344023323,145.1470712773465,3355,1,60,23.974311926605505,0,145.1470712773465
Pajek,1467,Erdos981,345,inf,inf,"[[-42.0,42.0]]",0.082474227,213.8935553946416,1722,1,40,10.398262128892108,0,213.8935553946416
Pajek,1468,Erdos982,3868,inf,inf,"[[-61.0,61.0]]",0.1477155616626588,151.42210169491526,3538,1,60,24.22888136,0,151.42210169491526
Pajek,1469,Erdos991,352,inf,inf,"[[-42.0,42.0]]",0.077235772,216.7212420606916,1722,1,40,10.431898376852503,2.710505431213761e-20,216.7212420606916
Pajek,1470,Erdos992,3812,inf,inf,"[[-61.0,61.0]]",0.1649180327868852,150.1834997,3660,1,60,23.90179640718563,0,150.1834997
Pajek,1471,EVA,932,inf,inf,"[[-552.0,552.0]]",0.5487819230316582,105.5523342,1104,1,551,100.61225096639905,0,105.5523342
Pajek,1472,FA,7791,inf,inf,"[[-35.018,35.018]]",0.2706508429876613,2.2950360280148527,33.722334000000004,0.005292,34.468000000000025,2.441218853912657,2.710505431213761e-20,665.9206522943915
Pajek,1473,foldoc,14400,inf,inf,"[[-819.0,819.0]]",0.001759509,479.3431444302134,137853,4,813,28.38036228147508,5.421010862427522e-20,398.2273740414844
Pajek,1474,football,21,inf,inf,"[[-54.0,54.0]]",0.3428571428571428,403.89830508474574,1188,12,50,21.728813559322035,0,62.36440677966102
Pajek,1475,GD00_a,30,inf,inf,"[[-43.0,43.0]]",0.3295454545454545,14.11353711790393,129,1,41,5.956331877729258,0,14.11353711790393
Pajek,1476,GD00_c,261,inf,inf,"[[-56.0,56.0]]",0.3463949843260188,40.124879923150814,952,1,55,8.903938520653218,8.131516293641283e-20,32.98655139289145
Pajek,1477,GD01_a,116,inf,inf,"[[-20.0,20.0]]",0.3987138263665595,33.28217054263566,200,1,19,4.384496124031008,0,33.08372093023256
Pajek,1478,GD01_Acap,116,inf,inf,"[[-20.0,20.0]]",0.8037775445960126,33.28217054263566,200,1,19,4.384496124031008,1.0842021724855044e-19,33.08372093023256
Pajek,1479,GD01_b,4,inf,inf,"[[-3.0,3.0]]",0,4.648648648648648,9,2,2,0.4324324324324324,1.9775847626135598e-16,4.648648648648648
Pajek,1480,GD01_c,21,inf,inf,"[[-14.0,14.0]]",0.090909091,53.407407407407405,182,1,11,3.7185185185185183,1.3552527156068804e-20,44.50370370370371
Pajek,1481,GD02_a,23,inf,inf,"[[-15.0,15.0]]",0.043478261,34.758620689655174,135,5,14,4.965517241379311,0,34.758620689655174
Pajek,1482,GD02_b,26,inf,inf,"[[-6.0,6.0]]",0.0125,12.849137931034482,30,2,4,1.7241379310344829,0,12.849137931034482
Pajek,1483,GD06_Java,1155,inf,inf,"[[-754.0,754.0]]",0.2236671,1297.289716135458,54288,1,753,147.22634462151393,0,1297.289716135458
Pajek,1484,GD06_theory,57,inf,inf,"[[-19.0,19.0]]",0,46,190,38,17,16.57894736842105,4.778621075229861e-17,46
Pajek,1485,GD95_a,6,inf,inf,"[[-7.0,7.0]]",0.041666667,6.157894736842105,28,1,5,1.1929824561403508,5.421010862427522e-20,6.157894736842105
Pajek,1486,GD95_b,19,inf,inf,"[[-20.0,20.0]]",0.2534246575342466,17.21875,140,1,19,8.625,0,17.21875
Pajek,1488,GD96_a,205,inf,inf,"[[-123.0,123.0]]",0.000912409,32.772808586762075,1599,1,122,12.89087656529517,0,29.83422778771616
Pajek,1489,GD96_b,39,inf,inf,"[[-47.0,47.0]]",0.5,48.53367875647668,188,4,45,20.71502590673575,0,48.53367875647668
Pajek,1490,GD96_c,33,inf,inf,"[[-6.0,6.0]]",0,16.336,30,6,2,0.72,0.026613344,16.336
Pajek,1493,GD97_b,50,inf,inf,"[[-5453.3354,5453.3354]]",0.021276596,2504892.960174119,25739754.540004343,39.05543678,5271.3175,1943.7557818181824,1.3552527156068804e-20,69.67424242424242
Pajek,1494,GD97_c,139,inf,inf,"[[-168.0,168.0]]",0.4557522123893805,138.25652173913045,2184,1,167,61.79565217391304,0,40.67391304347826
Pajek,1495,GD98_a,10,inf,inf,"[[-11.0,11.0]]",0.4078947368421052,13.22,28,1,10,5.32,0,13.22
Pajek,1496,GD98_b,6,inf,inf,"[[-7.0,7.0]]",0,5.507246376811594,21,1,6,2.1642512077294684,0,5.507246376811594
Pajek,1499,GD99_c,13,inf,inf,"[[-5.0,5.0]]",0.1857142857142857,4.711409395973154,20,1,4,1.221476510067114,2.981555974335137e-19,4.711409395973154
Pajek,1500,geom,2607,inf,inf,"[[-697.0,697.0]]",0.1613781833038267,3086.365019,315044,1,696,51.97982854,0,339.9994116658262
Pajek,1501,GlossGT,35,inf,inf,"[[-17.0,17.0]]",0.3402777777777778,21.03278689,85,1,16,5.803278689,0,21.03278689
Pajek,1507,Kohonen,2432,inf,inf,"[[-735.0,735.0]]",0.4031319910514541,572.4690911947215,37485,1,734,108.30335401775194,1.0842021724855044e-19,572.4690911947215
Pajek,1508,Lederberg,6042,inf,inf,"[[-1098.0,1098.0]]",0.2831052810132308,773.0069709862744,61488,1,1097,90.93000168265186,0,772.8545708035864
Pajek,1512,ODLIS,2518,inf,inf,"[[-593.0,593.0]]",0.1486765211412856,1048.0811136687494,23720,1,592,102.10933903321276,2.710505431213761e-20,1018.6318645182506
Pajek,1515,Ragusa16,23,inf,inf,"[[-21.0,21.0]]",0.1875,72.98765432098766,380,4,18,7.950617283950617,0,33.22222222222222
Pajek,1516,Ragusa18,24,inf,inf,"[[-16.0,16.0]]",0.1521739130434782,39.765625,176,4,15,5.21875,0,24.078125
Pajek,1518,Roget,725,inf,inf,"[[-22.0,22.0]]",0.024951076,62.672118226600986,420,1,20,4.3420689655172415,5.421010862427522e-20,62.672118226600986
Pajek,1519,Sandi_authors,38,inf,inf,"[[-26.0,26.0]]",0,48.846774193548384,494,2,25,6.927419355,0.072979678,19.661290322580644
Pajek,1521,SciMet,1721,inf,inf,"[[-121.0,121.0]]",0.3245784695201038,176.83722270239124,11132,1,120,16.40180544,2.846030702774449e-19,176.70536828963796
Pajek,1522,SmaGri,898,inf,inf,"[[-232.0,232.0]]",0.2455146364494806,425.1349867859321,20648,1,231,49.04940028461069,0,424.7084773327912
Pajek,1523,SmallW,182,inf,inf,"[[-294.0,294.0]]",0.5833333333333334,1113.3521126760563,17640,8,292,91.11871227364183,0,278.3380281690141
Pajek,1525,Tina_AskCal,8,inf,inf,"[[-7.0,7.0]]",0.045454545,12.413793103448276,35,3,6,2.3448275862068964,9.229270993282855e-17,12.413793103448276
Pajek,1527,Tina_DisCal,9,inf,inf,"[[-8.0,8.0]]",0.045454545,22.07317073170732,48,6,7,2.1951219512195124,0,22.07317073170732
Pajek,1529,USAir97,379,inf,inf,"[[-11.3341,11.3341]]",0,11.876887528504234,108.71328697000004,4.884e-05,11.327599999999991,3.735568626528692,0.000891665,1708.3828786453437
Pajek,1530,USpowerGrid,743,inf,inf,"[[-19.0,19.0]]",0,15.008947528055808,190,2,18,2.5629360024264485,0.000759212,15.008947528055808
Pajek,1533,yeast,2031,inf,inf,"[[-65.0,65.0]]",0,260.7642464564651,4225,1,64,15.779866936650274,2.832478175618381e-18,260.7642464564651
Pajek,1534,Zewail,4693,inf,inf,"[[-227.0,227.0]]",0.1726155213270142,771.3208747441595,37682,1,226,35.77034278022606,1.3552527156068804e-20,770.8410930614202
Pajek,1458,CSphd,44,inf,inf,"[[-45.0,45.0]]",0.3690223166843783,7.198275862068965,90,1,44,5.664367816091954,0,7.198275862068965
SNAP,2293,cit-HepTh,21955,inf,inf,"[[-2414.0,2414.0]]",0.1314548073460568,4527.131638544587,1356668,1,2413,124.49716700632356,0,4527.131638544587
SNAP,2295,ca-AstroPh,18504,inf,inf,"[[-504.0,504.0]]",0,5133.731634,211680,1,501,51.02797859450727,0,5133.731634
Pajek,1461,EAT_RS,21857,inf,inf,"[[-4387.0,4387.0]]",0.3329816098884534,33631.304691147205,438700,82,4305,311.6786991080862,0,5177.237429052311
Pajek,1462,EAT_SR,16274,inf,inf,"[[-4387.0,4387.0]]",0.3330031439769154,33631.060177094434,438700,82,4305,311.6805942461201,0,5177.233721040944
Pajek,1502,HEP-th,19012,inf,inf,"[[-2357.0,2357.0]]",0.1329478707782672,4458.576249061871,1324634,1,2356,123.27258444619012,0,4458.576249061871
Pajek,1503,HEP-th-new,21955,inf,inf,"[[-2414.0,2414.0]]",0.1314548073460568,4527.131638544587,1356668,1,2413,124.49716700632356,0,4527.131638544587
Pajek,1517,Reuters911,20877,inf,inf,"[[-15000.0,15000.0]]",0.001350135,365457.6576216917,155220000,1,14999,1171.0003917912968,1.3552527156068804e-20,39127.670287358655
SNAP,2290,email-Enron,43690,inf,inf,"[[-1383.0,1383.0]]",0,12874.40851107811,1700548,1,1382,205.422883,0,12874.40851107811
SNAP,2292,cit-HepPh,27871,inf,inf,"[[-846.0,846.0]]",0.1259769582585538,2012.6099464393303,235188,1,845,55.29311776231207,0,2012.6099464393303
SNAP,2777,CollegeMsg,1929,inf,inf,"[[-1091.0,1091.0]]",0.1542917324907846,17062.077158060703,608778,1,1090,168.62982853764288,0,1585.0803606621994
SNAP,2784,email-Eu-core,1158,inf,inf,"[[-334.0,334.0]]",0.075124378,3890.573031950256,70808,1,333,49.96722850103633,1.3552527156068804e-20,3890.573031950256
SNAP,2785,email-Eu-core-temporal,1062,inf,inf,"[[-9782.0,9782.0]]",0.1099502487562189,706212.9180873681,27810226,1,9769,886.0471338601628,2.710505431213761e-20,3826.692968029203
SNAP,2790,soc-sign-bitcoin-alpha,3618,-0.312950911,1.3811557512970534,"[[-758.0,758.0]]",0.069521544,10525.723559083768,517440,1,757,176.06929628710824,0,1848.4665922434467
SNAP,2791,soc-sign-bitcoin-otc,5921,-0.260051588,-1.036736215,"[[-1870.0,1870.0]]",0.092671314,17228.375,1954150,1,1869,264.72347718588446,0,2475.610783322095
SNAP,2797,wiki-RfA,9902,inf,inf,"[[-1232.0,1232.0]]",0.3889718804920914,16049.821243426892,1204896,2,1229,145.4391233377819,0,13918.07342205586
SNAP,2793,sx-mathoverflow,27113,inf,inf,"[[-5931.0,5931.0]]",0.1587960351357885,163639.75310236771,31896918,1,5930,856.4411529390194,0,23884.81227445849
Schenk_IBMNA,949,c-62,34227,-0.081813335,-242.9122018,"[[-3107879.7892,3107879.7892]]",0,27075035.37013105,9658916784055.678,0.8664254684241671,3107649.639420207,399.1604591001578,0,6887.450977132018
Schenk_IBMNA,1576,c-60,27359,3.031766773313988,206.60954490863423,"[[-42523.316,42523.316]]",0,26540.42032711522,1808232406.609332,1.00000002,42520.05271625589,76.60061335146355,0,1516.5342264795524
Schenk_IBMNA,1577,c-61,32570,2.9578538794492144,494.3776455208501,"[[-117191.445,117191.445]]",0,99597.40961121397,13733834780.546824,1.00000002,117190.42694268138,100.61158955468636,0,2037.833215059868
GHS_indef,1222,c-59,39132,-0.629879392,27.112301823567098,"[[-8386.5637,8386.5637]]",0,2345.142169080857,70334450.01481102,1.0268310838598191,8383.056375924665,99.82436460400112,0.006632082,3784.1916817886695
GHS_indef,1223,c-62ghs,34227,-0.6950912,90.64901538220376,"[[-43804.5232,43804.5232]]",0,9953.897927,1918836249.165211,1.00000002,43803.512984075074,201.65757543507573,0,6887.455234
HB,54,bcsstk32,5520,inf,inf,"[[-216.0,216.0]]",0,2630.223256453439,46656,4,198,9.954952124409528,0.006001026,2630.223256453439
Schenk_IBMNA,950,c-64,34137,-0.105412761,-1.776366886,"[[-20871793.8055,20871793.8055]]",0,13520487106.67687,435631776658749.3,0.5894754240598349,20871749.11592752,940753.9208894748,0.1784866141661582,63828.043818724975
Schenk_IBMNA,951,c-66,43956,1.1369682955167997,43.59186483,"[[-17038.3628,17038.3628]]",0,3604.298092,290305806.90442383,1.00000002,17037.34865256566,209.86275757556223,0,5432.883619982331
Schenk_IBMNA,1578,c-65,40102,2.3470592096616025,258.7914941,"[[-131414.0519,131414.0519]]",0,78115.69276526422,17269653027.07622,1.00000002,131405.48419479097,156.5440185120873,0,2497.971900074356
Schenk_IBMNA,1587,c-64b,34137,1.1566438989841124,202.1656884842455,"[[-204672.3047,204672.3047]]",0,114144.45869515132,41890752313.88581,1.0095242805117457,204670.6412670332,3233.639614249858,0.009275297,63692.76842033858
Schenk_IBMNA,1588,c-66b,43956,-0.951888991,52.62803591279032,"[[-20942.2671,20942.2671]]",0,4023.6825754010606,438578549.85680497,1.00000002,20941.25296368941,209.3018904436713,0,5432.893362047067
GHS_indef,1224,c-63,40972,1.0695638509230398,90.80022146,"[[-34042.7319,34042.7319]]",0,6768.226048322529,1158907594.3760302,1.0239076631111874,34038.590798811885,113.86638525042932,0.005895323,3083.3453154330305
GHS_indef,1246,stokes128,1535,2.3987247039926016,2.819794784245125,"[[-5.3646,5.3646]]",0,15.152789549431404,28.77875434,0.083821615,5.302083333333335,2.4979087375326863,0.000397619,136.9121365
GHS_indef,1304,ncvxbqp1,3300,-0.166594608,-11.67999936,"[[-524999.8,524999.8]]",0,63392488973.49204,275624790000.04004,148.83999999999995,391664,92569.06669409774,0,58.70517304439263
HB,5,abb313,40,inf,inf,"[[-26.0,26.0]]",0,54.623635195889534,156,2,22,5.545279383429673,5.423721367858736e-17,54.623635195889534
HB,7,ash219,48,inf,inf,"[[-9.0,9.0]]",0,11.068493150684931,18,4,7,3.5342465753424657,0.016034103,11.068493150684931
HB,9,ash331,64,inf,inf,"[[-12.0,12.0]]",0,13.643504531722057,24,6,10,4.821752265861028,0.010017874,13.643504531722057
HB,10,ash608,88,inf,inf,"[[-12.0,12.0]]",0,13.901315789473683,24,4,10,4.9506578947368425,0.012912825,13.901315789473683
