Group,Matrix ID,Name,Kind,Type,Author,Num Rows,Num Cols,Nonzeros,Pattern Entries,Num Explicit Zeros,Symmetric,Structural Rank,Structural Rank Full,Rank,Full Numerical Rank?,sprank(A)-rank(A),Null Space Dimension,Num Dmperm Blocks,Strongly Connect Components,Pattern Symmetry,Numeric Symmetry,Positive Definite,Cholesky Candidate,Matrix Norm,Minimum Singular Value,Condition Number,RCM Bandwidth,Skew-Symmetric Frobenius Norm,Directional Mean Bias,Signed Frobenius Ratio,Gershgorin Discs,Diagonal Dominance Min Ratio,Diagonal Dominance Mean Ratio,Diagonal Dominance Max Ratio,Strictly Diagonally Dominant Row Fraction,Fiedler Value,Brauer Pair Count,Brauer Max Product,Brauer Mean Product,Brauer Min Product,Brauer Max Center Distance,Brauer Mean Center Distance,Brauer Unions
Schenk_IBMSDS,955,2D_54019_highK,Semiconductor Device Problem,real,IBM,54019,54019,486129,996414,510285,0,54019,1,,,,,7157.0,7157,99.8,19.0,0,0,6.465418606689747e+16,,,1625.0,4.8269418681188616e+16,9007412195.743168,19042001438.25865,"[[-4.571741340062563e+16,4.571741340062642e+16]]",8.630861233164099e-15,425638151296.9036,3207952950000000.0,0.3108535885521761,-5280000000000000.0,,,,,,,
Schenk_IBMSDS,957,3D_51448_3D,Semiconductor Device Problem,real,IBM,51448,51448,537038,1056610,519572,0,51448,1,,,,,6627.0,6627,99.2,18.7,0,0,261.54678856064163,,,5673.0,37.85095480063219,6.069997588900484,-4.375579764,"[[-319.1716,-203.4337],[-6.3875,6.393]]",0.000432401,0.7688043627580604,4.515421593494197,0.3125874669569274,-261.4237905,,,,,,,
Schenk_IBMNA,949,c-62,Optimization Problem Sequence,real,IBM,41731,41731,559341,559343,2,1,41731,1,,,,,2.0,2,100.0,100.0,0,0,3100368.247610728,,,20719.0,0.0,-0.081813335,-242.9122018,"[[-3107879.7892,-3092820.1308],[-1263327.6816,-1253454.6384],[-997342.8799,-986005.9921],[-954166.7203,-942148.3657],[-845846.8879,-836340.2941],[-572724.5041,-563276.1019],[-536474.7142,-527318.4518],[-326910.4308,-291969.4212],[-288360.265,-249610.383],[-248321.5292,-183646.7481],[-159466.8987,-153102.5453],[-19374.9408,19374.9412]]",2.953043122400627e-11,0.039476533,411.7424023532221,0.000335482,5.798131901506239e-06,,,,,,,
Schenk_IBMNA,1576,c-60,Optimization Problem,real,IBM,43640,43640,298570,298578,8,1,43640,1,,,,,5.0,5,100.0,100.0,0,0,42522.31605847995,,,14619.0,0.0,3.031766773313988,206.60954490863423,"[[-4061.8309,4061.8309],[4213.1105,4215.1105],[4245.7221,4247.7221],[4459.8349,4461.8349],[4767.9853,4769.9853],[4927.9389,5034.0432],[5246.7584,5248.7584],[5947.57,5949.57],[6067.2606,6069.2606],[6420.247,6422.247],[7015.3875,7017.3875],[7089.8978,7091.8978],[7169.3051,7171.3051],[8009.6433,8011.6433],[8367.1908,8369.1908],[9154.9103,9156.9103],[11849.9364,11851.9364],[12911.9285,12913.9285],[13642.22,13644.22],[15278.3315,15280.3315],[22997.4683,22999.4683],[23996.0227,23998.0227],[25600.2719,25602.2719],[30805.8949,30807.8949],[37486.1524,37488.1524],[42521.316,42523.316]]",2.461943955686984e-12,10.084313106423478,42522.31603496288,0.1263290559120073,-0.000693881,,,,,,,
Schenk_IBMNA,1577,c-61,Optimization Problem,real,IBM,43618,43618,310016,310016,0,1,43618,1,,,,,1.0,1,100.0,100.0,0,0,117190.44500579742,,,16410.0,0.0,2.9578538794492144,494.3776455208501,"[[-4775.9181,4775.9181],[6040.2506,6042.2506],[6616.8983,6618.8983],[7761.9575,7763.9575],[10513.0994,10515.0994],[10591.9429,10593.9429],[20560.2931,20562.2931],[54997.1485,54999.1485],[113131.0763,113133.0763],[117189.445,117191.445]]",2.0938382626182663e-12,9.754560582130654,117190.4449972643,0.048397451,-0.000639365,,,,,,,
GHS_indef,1222,c-59,Optimization Problem,real,IBM,41282,41282,480536,480536,0,1,41282,1,,,,,1.0,1,100.0,100.0,0,0,8385.563779,,,19528.0,0.0,-0.629879392,27.11230182356709,"[[-6393.2571,6393.2571],[6444.3392,6446.3392],[8384.5637,8386.5637]]",1.5641479425766774e-12,2.216539450527105,8385.563659497913,0.062981445,-0.002983266,,,,,,,
GHS_indef,1223,c-62ghs,Subsequent Optimization Problem,real,IBM,41731,41731,559339,559343,4,1,41731,1,,,,,3.0,3,100.0,100.0,0,0,43803.52318,,,20719.0,0.0,-0.6950912,90.64901538220376,"[[-8858.7188,8858.7188],[14382.8223,14384.8223],[18933.4809,18935.4809],[20725.7854,20727.7854],[27066.1321,27068.1321],[43802.5232,43804.5232]]",1.1288314058647761e-12,4.205112159076993,43803.52316,0.063621768,-0.002291956,,,,,,,
GHS_indef,1291,a0nsdsil,Optimization Problem,real,M. Ferris,80016,80016,355034,355034,0,1,80016,1,,,,,1.0,1,100.0,100.0,0,0,42.07678947092979,,,39988.0,0.0,-0.625959739,-1.455488266,"[[-2507.8141,2507.8141]]",0.0,0.0489585416250083,0.1,0.0,-41.22594448,,,,,,,
GHS_indef,1292,a2nnsnsl,Optimization Problem,real,M. Ferris,80016,80016,347222,347222,0,1,80016,1,,,,,1.0,1,100.0,100.0,0,0,41.85734044783633,,,29994.0,0.0,-0.521441473,-2.324751723,"[[-2520.2543,2520.2543]]",0.0,0.0489585416250083,0.1,0.0,-40.99696702,,,,,,,
GHS_indef,1293,a5esindl,Optimization Problem,real,M. Ferris,60008,60008,255004,255004,0,1,60008,1,,,,,1.0,1,100.0,100.0,0,0,41.05760185404623,,,29996.0,0.0,-0.805381081,1.0147210210545832,"[[-2474.6476,2474.6476]]",0.0,0.048611296,0.1,0.0,-40.63383952,,,,,,,
GHS_indef,1294,blockqp1,Optimization Problem,real,N. Gould,60012,60012,640033,640033,0,1,60012,1,,,,,1.0,1,100.0,100.0,0,0,447.8363569607499,,,40010.0,0.0,-0.95000414,548.4680528526707,"[[-40011.0,40011.0]]",0.0,0.044437234,0.1,0.0,0.1000275022619124,,,,,,,
HB,52,bcsstk30,Structural Problem,binary,"R. Cigel, R. Grimes, J. Lewis, E. Meyer",28924,28924,2043492,2043492,0,1,28924,1,8935.0,0.0,19989.0,19989.0,1.0,1,100.0,100.0,0,1,95.30248,0.0,inf,4033.0,0.0,inf,inf,"[[-217.0,219.0]]",0.004587156,0.0186228280280599,0.3333333333333333,0.0,-2.38e-15,,,,,,,
HB,53,bcsstk31,Structural Problem,binary,"R. Cigel, R. Grimes, J. Lewis, E. Meyer",35588,35588,1181416,1181416,0,1,35588,1,16803.0,0.0,18785.0,18785.0,2.0,2,100.0,100.0,0,1,57.96906,3.987424e-234,1.453797e+235,2235.0,0.0,inf,inf,"[[-187.0,189.0]]",0.005319149,0.039850131,1.0,0.0,-3.78e-15,,,,,,,
GHS_indef,1296,boyd1,Optimization Problem,real,N. Gould,93279,93279,1211231,1211231,0,1,93279,1,,,,,1.0,1,100.0,100.0,0,0,25931004830.294296,,,93260.0,0.0,3.1586417208533524,12.67749955,"[[-3731716931471.0,3731716931471.0]]",0.0,0.00025867,1.000040257648953,2.1441053184532425e-05,,,,,,,,
Pajek,1459,dictionary28,Undirected Graph,binary,V. Batagelj,52652,52652,178076,178076,0,1,38108,0,,,,,,17903,100.0,100.0,0,0,25.061606763281755,,,5416.0,0.0,inf,inf,"[[-38.0,38.0]]",0.0,0.0,0.0,0.2530768061991947,-3.79e-16,,,,,,,
Pajek,1531,Wordnet3,Directed Weighted Graph,integer,V. Batagelj,82670,82670,132964,132964,0,0,25994,0,,,,,,67689,17.7,17.4,0,0,54.640629466314365,,,76802.0,538.5893612020201,inf,inf,"[[-171.0,171.0]]",0.0,0.020539323754247,8.0,0.075674368,-1.47e-15,,,,,,,
HB,235,psmigr_1,Economic Problem,integer,P. Slater,3140,3140,543160,543162,2,0,3140,1,3140.0,1.0,0.0,0.0,1.0,1,47.9,1.0,0,0,2231924.0,0.000460734,4844279000.0,3109.0,199352.2523687656,inf,inf,"[[-138251.0,3262884.0]]",0.0,1.0049801015777586,2.628322686520115,0.4678343949044586,,,,,,,,
HB,236,psmigr_2,Economic Problem,real,P. Slater,3140,3140,540022,540022,0,0,3140,1,3140.0,1.0,0.0,0.0,1.0,1,47.9,0.0,0,0,0.9999998,5.813007e-05,17202.8,3109.0,6.805573600131779,inf,inf,"[[-1.0,1.0]]",0.0,0.0,0.0,0.0,,,,,,,,
HB,237,psmigr_3,Economic Problem,real,P. Slater,3140,3140,543160,543162,2,0,3140,1,3140.0,1.0,0.0,0.0,1.0,1,47.9,0.0,0,0,1.000003,0.007524751,132.8952,3109.0,2.1288347121208138,inf,inf,"[[-1.0,1.0]]",0.0,2.0345860589348197,11.148595124563776,0.8273885350318472,,,,,,,,
HB,1174,cegb2919,Structural Problem,binary,A. Donovan,2919,2919,321543,321543,0,1,2859,0,444.0,0.0,2415.0,2475.0,3.0,61,100.0,100.0,0,0,136.8385,0.0,inf,650.0,0.0,inf,inf,"[[-265.0,267.0]]",0.003759398,0.0100792191938492,0.028571429,0.0205549845837615,,,,,,,,
Rajat,1316,rajat15,Circuit Simulation Problem,real,Rajat,37261,37261,443573,443573,0,0,37261,1,37261.0,1.0,0.0,0.0,19.0,1,100.0,94.3,0,0,326846.6,0.000710359,460114500.0,20072.0,0.042403152,9.341153541275428,14.598125673344288,"[[-7.0,652456.5222]]",0.0,0.8538528537533729,1.000000153183881,0.1873003945143715,,,,,,,,
Rajat,1371,rajat22,Circuit Simulation Problem,real,Rajat,39899,39899,195429,197264,1835,0,39899,1,39827.0,0.0,72.0,72.0,4466.0,1384,98.0,33.4,0,0,998382.9,4.38587e-10,2276362000000000.0,25439.0,57.10911905440212,9.895075852278069,5.1834400200353175,"[[-1492.1396,411079.3348],[678278.2975,1208497.8373]]",0.0,32801769860.22852,248417485838050.8,0.461139377,,,,,,,,
GHS_indef,1235,exdata_1,Optimization Problem,real,S. Wright,6001,6001,2269500,2269501,1,1,6001,1,6000.0,0.0,1.0,1.0,1.0,1,100.0,100.0,0,0,369565700.0,0.000348605,1060130000000.0,2998.0,0.0,-5.96e-08,-77823.34309,"[[-369565725.2773,-369565721.2773],[-358425144.1008,-358425140.1008],[-332888019.3431,-332888015.3431],[-329020178.8819,-329020174.8819],[-328913569.07,-328913565.07],[-326972682.5653,-326972678.5653],[-324853925.9534,-324853921.9534],[-316961490.6163,-316961486.6163],[-314628895.4364,-314628891.4364],[-314289631.3378,-314289627.3378],[-308332590.2448,-308332586.2448],[-306585104.1772,-306585100.1772],[-306229910.9432,-306229906.9432],[-304026447.379,-304026443.379],[-302622958.0426,-302622954.0426],[-302220259.1048,-302220255.1048],[-300914711.4295,-300914707.4295],[-300235857.6136,-300235853.6136],[-300230832.919,-300230828.919],[-300228210.6494,-300228206.6494],[-300224950.6015,-300224946.6015],[-300207628.6683,-300207624.6683],[-300206464.6678,-300206460.6678],[-300176351.6505,-300176347.6505],[-300170517.0399,-300170513.0399],[-300157312.4622,-300157308.4622],[-300154671.4952,-300154667.4952],[-300140173.1875,-300140169.1875],[-300115971.678,-300115967.678],[-300113915.4514,-300113911.4514],[-300109391.3021,-300109387.3021],[-300107411.1957,-300107407.1957],[-300095147.0432,-300095143.0432],[-300079264.1127,-300079260.1127],[-300075272.0663,-300075268.0663],[-300055824.2853,-300055820.2853],[-300055427.62,-300055423.62],[-300054769.9188,-300054765.9188],[-300054578.7956,-300054574.7956],[-300044850.2224,-300044846.2224],[-300026315.9206,-300026311.9206],[-300026067.0435,-300026063.0435],[-300019507.551,-300019503.551],[-300014324.9387,-300014320.9387],[-300011957.6471,-300011953.6471],[-300006858.9923,-300006854.9923],[-299999207.0264,-299999203.0264],[-299966716.0459,-299966712.0459],[-299937679.6567,-299937675.6567],[-299928726.6104,-299928722.6104],[-299913333.1668,-299913329.1668],[-299878447.1115,-299878443.1115],[-299863105.5894,-299863101.5894],[-299861193.9984,-299861189.9984],[-299860247.3105,-299860243.3105],[-299857204.3201,-299857200.3201],[-299853550.9356,-299853546.9356],[-299831676.9963,-299831672.9963],[-299803213.0755,-299803209.0755],[-299779499.4712,-299779495.4712],[-299767854.5487,-299767850.5487],[-299762827.0386,-299762823.0386],[-299729385.9454,-299729381.9454],[-299728134.7682,-299728130.7682],[-299717753.5201,-299717749.5201],[-299682892.5149,-299682888.5149],[-299661567.6923,-299661563.6923],[-299551539.411,-299551535.411],[-299530186.7757,-299530182.7757],[-299526724.4742,-299526720.4742],[-299438368.5597,-299438364.5597],[-299411148.3247,-299411144.3247],[-299405544.3712,-299405540.3712],[-299371308.0015,-299371304.0015],[-299341517.6969,-299341513.6969],[-299295893.4912,-299295889.4912],[-299251640.8976,-299251636.8976],[-299185768.3287,-299185764.3287],[-299073277.6655,-299073273.6655],[-299046318.9418,-299046314.9418],[-299030675.9674,-299030671.9674],[-299010543.3341,-299010539.3341],[-299004170.0883,-299004166.0883],[-298986664.5153,-298986660.5153],[-298958262.1148,-298958258.1148],[-298885635.027,-298885631.027],[-298743150.4901,-298743146.4901],[-298688446.7535,-298688442.7535],[-298155687.5175,-298155683.5175],[-297975436.2682,-297975432.2682],[-297952238.5829,-297952234.5829],[-297837850.1205,-297837846.1205],[-297720077.5278,-297720073.5278],[-297640055.2947,-297640051.2947],[-296702204.6577,-296702200.6577],[-296672951.4615,-296672947.4615],[-296176500.1646,-296176496.1646],[-296032238.2128,-296032234.2128],[-295200358.2346,-295200354.2346],[-282110565.1736,-282110561.1736],[-275589219.0861,-275589215.0861],[-269514243.0375,-269514239.0375],[-265771219.4773,-265771215.4773],[-262239583.926,-262239579.926],[-259955919.9107,-259955915.9107],[-257056057.5281,-257056053.5281],[-254291237.2112,-254291233.2112],[-252991224.2101,-252991220.2101],[-250832250.0151,-250832246.0151],[-245147947.7061,-245147943.7061],[-243264524.9254,-243264520.9254],[-239678852.9147,-239678848.9147],[-234552719.8455,-234552715.8455],[-234196240.8642,-234196236.8642],[-228287302.1958,-228287298.1958],[-227305872.2429,-227305868.2429],[-227287479.4076,-227287475.4076],[-227089812.4403,-227089808.4403],[-226017992.2173,-226017988.2173],[-221344050.6967,-221344046.6967],[-216943620.3121,-216943616.3121],[-213027741.5828,-213027737.5828],[-212437170.9691,-212437166.9691],[-209704396.2361,-209704392.2361],[-207654361.204,-207654357.204],[-204920498.0781,-204920494.0781],[-204379177.0282,-204379173.0282],[-204091094.0613,-204091090.0613],[-202594442.0486,-202594438.0486],[-202314202.0255,-202314198.0255],[-198657141.9436,-198657137.9436],[-197964765.1651,-197964761.1651],[-197091791.558,-197091787.558],[-195942288.2158,-195942284.2158],[-194786162.9357,-194786158.9357],[-193405163.4576,-193405159.4576],[-193307083.3296,-193307079.3296],[-192291058.2428,-192291054.2428],[-187594974.8205,-187594970.8205],[-184350256.9645,-184350252.9645],[-182796863.1069,-182796859.1069],[-177923791.4724,-177923787.4724],[-177449828.4583,-177449824.4583],[-171553402.3864,-171553398.3864],[-167556525.146,-167556521.146],[-165181222.2794,-165181218.2794],[-164878439.0009,-164878435.0009],[-164668788.5143,-164668784.5143],[-164599614.1695,-164599610.1695],[-162407435.9648,-162407431.9648],[-161466262.8359,-161466258.8359],[-161132800.006,-161132796.006],[-158383712.7619,-158383708.7619],[-157449372.5063,-157449368.5063],[-157034263.0838,-157034259.0838],[-156873182.5425,-156873178.5425],[-156249591.6227,-156249587.6227],[-154234540.9633,-154234536.9633],[-151229781.2069,-151229777.2069],[-148202998.169,-148202994.169],[-144664090.4215,-144664086.4215],[-144077862.8451,-144077858.8451],[-131461334.1391,-131461330.1391],[-130286368.7503,-130286364.7503],[-129829665.2105,-129829661.2105],[-128874187.4737,-128874183.4737],[-127537278.1659,-127537274.1659],[-125832916.1312,-125832912.1312],[-125484947.0494,-125484943.0494],[-125424704.7693,-125424700.7693],[-122717761.1414,-122717757.1414],[-116729775.602,-116729771.602],[-114615538.4294,-114615534.4294],[-108969046.6172,-108969042.6172],[-108231549.2034,-108231545.2034],[-107822848.1684,-107822844.1684],[-107031394.0528,-107031390.0528],[-106218241.3178,-106218237.3178],[-105553155.6574,-105553151.6574],[-104763092.9733,-104763088.9733],[-104304031.3539,-104304027.3539],[-103468884.8929,-103468880.8929],[-103283330.0008,-103283326.0008],[-102464841.4218,-102464837.4218],[-101024912.7776,-101024908.7776],[-99288680.934,-99288676.934],[-99204026.6112,-99204022.6112],[-99024189.3143,-99024185.3143],[-98899701.9904,-98899697.9904],[-97513508.0646,-97513504.0646],[-96283129.8297,-96283125.8297],[-95097550.4663,-95097546.4663],[-94348789.6844,-94348785.6844],[-93295772.037,-93295768.037],[-93064171.6785,-93064167.6785],[-91639230.6018,-91639226.6018],[-88402686.7046,-88402682.7046],[-87043487.3679,-87043483.3679],[-86816470.128,-86816466.128],[-85670950.9,-85670946.9],[-85355795.2217,-85355791.2217],[-84912643.5706,-84912639.5706],[-84400077.0308,-84400073.0308],[-83217926.2759,-83217922.2759],[-78989686.4428,-78989682.4428],[-78442289.7879,-78442285.7879],[-76965694.6774,-76965690.6774],[-76632654.9732,-76632650.9732],[-75755218.7506,-75755214.7506],[-73903675.0316,-73903671.0316],[-72790575.9929,-72790571.9929],[-70020086.8001,-70020082.8001],[-68136625.8221,-68136621.8221],[-67814100.4747,-67814096.4747],[-66346220.2065,-66346216.2065],[-65954665.5489,-65954661.5489],[-65783615.2841,-65783611.2841],[-65588401.9322,-65588397.9322],[-65483619.5278,-65483615.5278],[-65251795.3715,-65251791.3715],[-64174859.3156,-64174855.3156],[-62123584.2969,-62123580.2969],[-56635142.64,-56635138.64],[-56472784.1994,-56472780.1994],[-56040228.6269,-56040224.6269],[-55023233.4677,-55023229.4677],[-54936588.1594,-54936584.1594],[-54031361.6803,-54031357.6803],[-50537931.5551,-50537927.5551],[-49778076.069,-49778072.069],[-49424913.1544,-49424909.1544],[-49399501.3496,-49399497.3496],[-48736598.1333,-48736594.1333],[-48535120.9679,-48535116.9679],[-44503434.1644,-44503430.1644],[-43234889.1863,-43234885.1863],[-43085422.2708,-43085418.2708],[-42312742.2543,-42312738.2543],[-42154700.1217,-42154696.1217],[-39696054.3402,-39696050.3402],[-39298909.8338,-39298905.8338],[-39177122.638,-39177118.638],[-39009073.6876,-39009069.6876],[-38919772.6112,-38919768.6112],[-38810876.9866,-38810872.9866],[-38353455.3847,-38353451.3847],[-38120185.3796,-38120181.3796],[-37410344.2034,-37410340.2034],[-36980124.8204,-36980120.8204],[-36814078.0817,-36814074.0817],[-36486177.9986,-36486173.9986],[-35706777.8614,-35706773.8614],[-35557639.9931,-35557635.9931],[-34885489.2284,-34885485.2284],[-34863547.2504,-34863543.2504],[-34213560.8694,-34213556.8694],[-34175018.009,-34175014.009],[-34007403.9906,-34007399.9906],[-33076297.3692,-33076293.3692],[-32795651.8179,-32795647.8179],[-32413179.7365,-32413175.7365],[-32408152.7082,-32408148.7082],[-31839902.8865,-31839898.8865],[-31303029.4013,-31303025.4013],[-31253843.8484,-31253839.8484],[-31085867.9488,-31085863.9488],[-31069061.4115,-31069057.4115],[-30546152.1928,-30546148.1928],[-30346243.6204,-30346239.6204],[-30267222.721,-30267218.721],[-30156397.3358,-30156393.3358],[-28647922.1449,-28647918.1449],[-28257731.9876,-28257727.9876],[-27944179.8669,-27944175.8669],[-27907788.812,-27907784.812],[-27891923.5566,-27891919.5566],[-27374709.7326,-27374705.7326],[-25547306.4452,-25547302.4452],[-25381974.1695,-25381970.1695],[-25216796.0425,-25216792.0425],[-24651927.1511,-24651923.1511],[-24272799.5757,-24272795.5757],[-23120134.7677,-23120130.7677],[-23089403.671,-23089399.671],[-22944977.5978,-22944973.5978],[-22397514.7834,-22397510.7834],[-22097110.3699,-22097106.3699],[-21708660.2756,-21708656.2756],[-21566234.9472,-21566230.9472],[-21393545.2893,-21393541.2893],[-20900788.2947,-20900784.2947],[-20636383.0431,-20636379.0431],[-20565328.446,-20565324.446],[-19930854.6161,-19930850.6161],[-19693141.513,-19693137.513],[-19569826.0689,-19569822.0689],[-19513246.2749,-19513242.2749],[-19203746.8639,-19203742.8639],[-19004614.2936,-19004610.2936],[-18997484.3178,-18997480.3178],[-18576855.2625,-18576851.2625],[-18537420.3483,-18537416.3483],[-18516660.59,-18516656.59],[-17758398.9745,-17758394.9745],[-17002329.2093,-17002325.2093],[-16701520.0229,-16701516.0229],[-16123307.2736,-16123303.2736],[-15962352.047,-15962348.047],[-15862166.788,-15862162.788],[-15362201.8604,-15362197.8604],[-15260790.8818,-15260786.8818],[-15234718.4047,-15234714.4047],[-15091783.7481,-15091779.7481],[-14889560.7399,-14889556.7399],[-14419801.3037,-14419797.3037],[-14384516.527,-14384512.527],[-14143872.9733,-14143868.9733],[-13910104.05,-13910100.05],[-13492651.0157,-13492647.0157],[-13412522.3309,-13412518.3309],[-13042425.9664,-13042421.9664],[-12994036.4348,-12994032.4348],[-12522962.8493,-12522958.8493],[-12507352.3687,-12507348.3687],[-12384774.9136,-12384770.9136],[-12345984.8006,-12345980.8006],[-12340913.2232,-12340909.2232],[-12333633.9771,-12333629.9771],[-12246349.1945,-12246345.1945],[-12108804.6987,-12108800.6987],[-12069275.9973,-12069271.9973],[-11536247.9532,-11536243.9532],[-11434580.2276,-11434576.2276],[-11267937.3267,-11267933.3267],[-11222875.6678,-11222871.6678],[-11130701.3017,-11130697.3017],[-10718687.6954,-10718683.6954],[-10489728.9055,-10489724.9055],[-10432177.3112,-10432173.3112],[-10396245.5199,-10396241.5199],[-10383457.8587,-10383453.8587],[-10159532.1107,-10159528.1107],[-10043812.0298,-10043808.0298],[-9709828.7447,-9709824.7447],[-9705048.82,-9705044.82],[-9309360.5988,-9309356.5988],[-9166701.2305,-9166697.2305],[-8915997.6124,-8915993.6124],[-8907131.1673,-8907127.1673],[-8364514.0919,-8364510.0919],[-8296210.3364,-8296206.3364],[-8196039.5779,-8196035.5779],[-8023144.9797,-8023140.9797],[-7792914.3449,-7792910.3449],[-7688895.043,-7688891.043],[-7553881.9086,-7553877.9086],[-7535185.3318,-7535181.3318],[-7392105.2068,-7392101.2068],[-7312140.8967,-7312136.8967],[-7230143.2395,-7230139.2395],[-7107114.8104,-7107110.8104],[-6991871.0764,-6991867.0764],[-6859530.6347,-6859526.6347],[-6827868.5218,-6827864.5218],[-6638138.7105,-6638134.7105],[-6510090.3422,-6510086.3422],[-6444919.2423,-6444915.2423],[-6418316.6639,-6418312.6639],[-6386082.6235,-6386078.6235],[-6367502.5903,-6367498.5903],[-6362645.4428,-6362641.4428],[-6111035.6441,-6111031.6441],[-6050696.142,-6050692.142],[-5988909.4522,-5988905.4522],[-5983343.4586,-5983339.4586],[-5960591.1884,-5960587.1884],[-5913191.5248,-5913187.5248],[-5875359.3607,-5875355.3607],[-5861017.9439,-5861013.9439],[-5812150.0974,-5812146.0974],[-5722029.892,-5722025.892],[-5670196.2859,-5670192.2859],[-5556330.2091,-5556326.2091],[-5432481.9945,-5432477.9945],[-5301984.7394,-5301980.7394],[-5191081.1799,-5191077.1799],[-5069525.759,-5069521.759],[-5007794.2331,-5007790.2331],[-4994243.2075,-4994239.2075],[-4951825.6386,-4951821.6386],[-4918742.7193,-4918738.7193],[-4831577.7856,-4831573.7856],[-4757411.3739,-4757407.3739],[-4724691.1169,-4724687.1169],[-4571534.5456,-4571530.5456],[-4557202.2046,-4557198.2046],[-4542489.799,-4542485.799],[-4509058.0891,-4509054.0891],[-4369204.7583,-4369200.7583],[-3986034.6456,-3986030.6456],[-3904738.5601,-3904734.5601],[-3863584.3361,-3863580.3361],[-3860349.1379,-3860345.1379],[-3788906.3153,-3788902.3153],[-3766239.1211,-3766235.1211],[-3749497.3385,-3749493.3385],[-3589002.073,-3588998.073],[-3564371.8743,-3564367.8743],[-3426591.2069,-3426587.2069],[-3385786.1203,-3385782.1203],[-3327224.3012,-3327220.3012],[-3312912.2091,-3312908.2091],[-3017721.5509,-3017717.5509],[-2978230.9288,-2978226.9288],[-2748182.7476,-2748178.7476],[-2521433.2225,-2521429.2225],[-2489705.2781,-2489701.2781],[-2484633.5176,-2484629.5176],[-2436350.3883,-2436346.3883],[-2426279.2363,-2426275.2363],[-2415272.8287,-2415268.8287],[-2354686.6913,-2354682.6913],[-2304012.7365,-2304008.7365],[-2272210.8634,-2272206.8634],[-2262780.1724,-2262776.1724],[-2236576.6884,-2236572.6884],[-2065684.0498,-2065680.0498],[-1967648.2843,-1967644.2843],[-1940146.7849,-1940142.7849],[-1906004.4836,-1906000.4836],[-1786492.0282,-1786488.0282],[-1733678.3798,-1733674.3798],[-1723060.8365,-1723056.8365],[-1717568.768,-1717564.768],[-1550349.2838,-1550345.2838],[-1545997.6568,-1545993.6568],[-1517649.004,-1517645.004],[-1474401.7392,-1474397.7392],[-1452824.9076,-1452820.9076],[-1359257.6639,-1359253.6639],[-1356987.1404,-1356983.1404],[-1315475.984,-1315471.984],[-1221852.147,-1221848.147],[-1131241.4921,-1131237.4921],[-1120859.8657,-1120855.8657],[-1116514.6282,-1116510.6282],[-1087585.7,-1087581.7],[-1056239.3178,-1056235.3178],[-1046230.8381,-1046226.8381],[-1016009.4853,-1016005.4853],[-1008664.1416,-1008660.1416],[-926489.6705,-926485.6705],[-896147.3883,-896143.3883],[-832870.4751,-832866.4751],[-808566.5282,-808562.5282],[-652969.98,-652965.98],[-650298.0476,-650294.0476],[-640118.7304,-640114.7304],[-615705.2472,-615701.2472],[-604369.6464,-604365.6464],[-557136.6109,-557132.6109],[-551686.0968,-551682.0968],[-537621.1053,-537617.1053],[-513981.0995,-513977.0995],[-466868.812,-466864.812],[-430040.5992,-430036.5992],[-425352.0354,-425348.0354],[-405754.1438,-405750.1438],[-375587.3976,-375583.3976],[-309401.4493,-309397.4493],[-276429.0051,-276425.0051],[-274567.5492,-274563.5492],[-270802.0626,-270798.0626],[-262481.0742,-262477.0742],[-215738.3935,-215734.3935],[-214397.3222,-214393.3222],[-191813.4028,-191809.4028],[-178912.3899,-178908.3899],[-174083.2177,-174079.2177],[-149240.6083,-149236.6083],[-144776.2672,-144772.2672],[-122237.4556,-122233.4556],[-120289.0279,-120285.0279],[-115232.6797,-115228.6797],[-88323.846,-88319.846],[-72283.6658,-72279.6658],[-64558.4786,-64554.4786],[-48597.148,-48593.148],[-43493.1209,-43489.1209],[-34962.6805,-34958.6805],[-21783.4457,-21779.4457],[-20453.8827,-20449.8827],[-17703.6641,-17699.6641],[-16667.8657,-16663.8657],[-14986.1022,-14982.1022],[-14412.9587,-14408.9587],[-10320.6139,-10316.6139],[-10217.5554,-10213.5554],[-10004.9518,-10000.9518],[-9391.6821,-9387.6821],[-9380.9525,-9376.9525],[-8647.8223,-8643.8223],[-6576.3684,-6572.3684],[-4169.6855,-4165.6855],[-3913.6494,-3909.6494],[-3118.876,-3114.876],[-3014.9069,-3010.9069],[-2660.5678,-2656.5678],[-2610.3344,-2606.3344],[-2439.6405,-2435.6405],[-1879.632,-1875.632],[-1500.0,7855.998],[8665.4564,9724.4864],[11295.5724,12117.6041],[13302.5403,14000.1864],[14693.6734,15664.9262],[15897.9923,17404.8175]]",0.0,4340385.000788594,184782861.63867012,0.2596233961006499,,,,,,,,
GHS_indef,1237,helm3d01,2D/3D Problem,real,"N. Gould, Y. Hu, J. Scott",32226,32226,428444,428444,0,1,32226,1,32226.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0,0,0.5052177,2.060517e-06,245189.7,2600.0,0.0,1.7729136587967946,-1.383436057,"[[-1.3075,1.0847]]",1.942802724261529e-05,0.3216244570196733,2.402670897560221,0.0125985229317942,,,,,,,,
